831	12.2143
832	13.5000
833	16.0000
836	19.6667
837	26.8000
841	20.0000
842	27.0000
846	20.0882
847	20.0000
851	20.1282
852	13.8000
853	27.0000
856	20.9143
857	20.3333
858	9.0000
861	16.9722
862	21.9000
863	24.0000
866	21.2424
867	16.1429
868	27.2500
871	17.1818
872	19.0000
873	11.7500
874	6.0000
875	30.0000
876	18.1765
877	13.5000
878	28.0000
881	17.0833
882	16.2500
886	15.6667
887	17.0000
888	25.0000
891	19.9000
892	17.0000
893	16.5000
896	15.2400
897	15.3000
898	13.2000
899	7.0000
901	21.8000
902	17.3333
906	18.6429
907	8.0000
908	22.0000
911	15.5333
912	21.0000
913	4.0000
916	18.8462
917	27.0000
921	20.1250
922	22.5000
926	16.0714
927	16.4000
928	4.0000
931	19.5238
932	17.0000
933	19.0000
936	17.3600
937	16.8571
941	19.0357
942	17.5000
943	17.0000
944	13.0000
945	27.0000
946	19.0714
947	16.8889
948	16.3333
949	26.0000
951	21.6000
952	16.5000
953	33.0000
956	19.0000
957	17.6000
958	20.0000
961	17.6333
962	22.8000
963	22.0000
966	19.3030
967	15.3750
968	27.0000
971	18.1875
972	17.0000
973	11.0000
974	11.0000
975	15.0000
976	20.4000
977	19.3333
981	16.7619
982	18.7500
983	33.0000
986	18.8824
987	19.3333
988	21.0000
991	12.5625
992	14.3333
993	19.0000
996	14.4286
997	13.7778
998	18.0000
999	15.0000
1000	10.0000
1001	15.6471
1002	23.7500
1006	15.7692
1007	12.0000
1008	11.5000
1009	12.0000
1010	9.0000
1011	23.4167
1012	18.5000
1016	15.5000
1017	13.3333
1018	23.0000
1021	17.5000
1022	18.0000
1023	9.0000
1026	16.1429
1027	23.5000
1031	15.1000
1032	16.0000
1033	31.0000
1036	16.2222
1037	18.3333
1041	17.3333
1042	16.5000
1043	32.0000
1046	17.4167
1047	15.1538
1048	20.5000
1049	12.5000
1051	17.6774
1052	16.8889
1053	29.0000
1056	17.8065
1057	18.8750
1058	3.0000
1059	21.0000
1061	17.5600
1062	17.5000
1063	33.0000
1066	21.9091
1067	13.5000
1071	19.6667
1072	26.6667
1076	15.4545
1077	15.7500
1078	21.0000
1081	22.8947
1082	17.0000
1086	18.5789
1087	21.4000
1091	17.6522
1092	16.8000
1093	22.0000
1096	17.6364
1097	25.1667
1101	19.9565
1102	15.8333
1103	20.5000
1106	17.0000
1107	20.9000
1108	13.0000
1109	25.0000
1111	18.1111
1112	16.1250
1113	12.0000
1114	11.0000
1116	18.3600
1117	20.7143
1118	13.0000
1119	11.0000
1120	15.0000
1121	20.8235
1122	11.6667
1126	19.5333
1127	14.4000
1128	14.5000
1129	28.0000
1131	17.2500
1132	15.0000
1133	5.0000
1136	20.6111
1137	20.8000
1141	12.6000
1142	22.5556
1143	10.6667
1144	16.0000
1146	18.8235
1147	20.0000
1148	9.0000
1151	14.0500
1152	18.5000
1153	10.0000
1154	31.0000
1156	20.4444
1157	20.5000
1161	17.5556
1162	20.6667
1163	26.0000
1166	17.8421
1167	23.6667
1171	19.8333
1172	16.2500
1173	22.0000
1176	17.0000
1177	17.5000
1178	13.0000
1179	9.0000
1181	18.4583
1182	20.2500
1186	14.8462
1187	13.5000
1188	11.0000
1191	18.1429
1192	18.6667
1193	18.0000
1196	17.1333
1197	22.7500
1198	28.0000
1201	16.5833
1202	16.0000
1206	14.1818
1207	18.2500
1211	21.6471
1212	21.7500
1216	23.6154
1217	20.0000
1221	15.6522
1222	9.8889
1223	23.7500
1226	16.8000
1227	14.2857
1228	20.6667
1231	14.2941
1232	17.3333
1233	25.6667
1236	21.2778
1237	19.5000
1241	23.5000
1246	16.4286
1247	13.6667
1248	23.5000
1251	17.9000
1252	15.4000
1253	18.0000
1256	16.5000
1257	28.0000
1261	18.5455
1262	11.3333
1263	15.0000
1264	31.0000
1266	16.0000
1267	14.0000
1268	8.0000
1271	13.8571
1272	13.0000
1273	19.0000
1276	21.4286
1277	19.3333
1281	17.5472
1282	20.3571
1283	25.0000
1286	19.5417
1287	14.1000
1288	20.4000
1289	20.0000
1291	18.8039
1292	15.6000
1293	19.0000
1296	16.2500
1297	17.4118
1298	15.1667
1299	9.6667
1300	29.0000
1301	15.2653
1302	19.3529
1303	19.6000
1304	14.0000
1306	18.0000
1307	20.3000
1311	18.3095
1312	13.7000
1313	14.0000
1314	13.0000
1315	21.0000
1316	16.5385
1317	22.2222
1318	14.0000
1321	17.8621
1322	13.6000
1323	15.0000
1326	17.8710
1327	17.0000
1331	17.5652
1332	17.2857
1333	15.6667
1334	8.0000
1336	16.5667
1337	18.0000
1338	19.0000
1341	15.8621
1342	20.0000
1346	16.8621
1347	18.1429
1348	14.3333
1349	15.0000
1351	15.4667
1352	19.6667
1353	5.0000
1354	8.0000
1356	17.8333
1357	21.5000
1358	16.0000
1361	20.2857
1362	18.0000
1363	18.0000
1366	20.9333
1367	21.0000
1371	18.6667
1372	11.3333
1373	10.0000
1376	17.9286
1377	16.5000
1378	21.0000
1379	16.0000
1380	6.0000
1381	18.8125
1382	15.5000
1383	14.0000
1384	30.0000
1386	15.9394
1387	25.1667
1391	16.6757
1392	20.0909
1393	17.5000
1394	11.0000
1396	16.4375
1397	17.6000
1398	23.6667
1401	16.9000
1402	20.7500
1403	25.3333
1406	18.0303
1407	22.8750
1408	28.0000
1411	17.1111
1412	18.5714
1413	11.0000
1416	18.4706
1417	14.0000
1418	9.0000
1419	18.0000
1421	18.5714
1422	14.8000
1423	28.5000
1426	18.8750
1427	16.8571
1428	18.0000
1431	19.6316
1432	22.6000
1433	16.5000
1434	13.0000
1435	33.0000
1436	21.2609
1437	19.0000
1441	15.4211
1442	19.5000
1443	29.0000
1446	17.4762
1447	20.6667
1451	14.7273
1452	15.3333
1453	24.0000
1456	18.1250
1457	15.8333
1458	12.0000
1459	29.0000
1461	16.6800
1462	13.3750
1463	18.3333
1466	17.3571
1467	20.0000
1468	31.0000
1471	22.5000
1472	16.6667
1476	17.2222
1477	30.0000
1481	17.5833
1482	22.0000
1483	18.0000
1486	11.3000
1487	14.2000
1488	31.0000
1491	16.4857
1492	23.0000
1493	8.0000
1494	21.0000
1496	16.9737
1497	17.5833
1498	26.0000
1501	17.7500
1502	16.5556
1503	18.6667
1504	20.0000
1506	16.1250
1507	16.0000
1511	21.2222
1512	25.0000
1516	16.7027
1517	19.2000
1521	21.4857
1522	20.6667
1523	27.0000
1526	17.8378
1527	21.7143
1531	17.6333
1532	17.3750
1533	20.3333
1536	20.6364
1537	23.5000
1538	3.0000
1539	27.0000
1541	20.0345
1542	12.8000
1543	27.5000
1546	16.6296
1547	15.4286
1548	18.5000
1549	29.0000
1551	18.4643
1552	17.5000
1553	26.0000
1556	18.6667
1557	9.0000
1558	27.0000
1561	16.3571
1562	21.1250
1563	18.0000
1566	16.3478
1567	21.2000
1571	19.0000
1572	14.5000
1573	23.0000
1576	19.6471
1577	19.4286
1578	27.0000
1581	18.3023
1582	17.2500
1583	12.5000
1586	20.3429
1587	19.3333
1588	21.0000
1589	24.0000
1591	18.8000
1592	21.0000
1596	19.6486
1597	19.4545
1598	29.0000
1601	16.4242
1602	13.9286
1603	26.1667
1606	18.7949
1607	16.0000
1608	20.6667
1609	13.0000
1611	17.5641



4. Contare quanti corsi di laurea ci sono per ogni dipartimento

1	10
2	4
3	4
4	9
5	4
6	6
7	7
8	8
9	5
10	8
11	3
12	7


1. Selezionare tutti gli studenti nati nel 1990 (160)
SELECT *
FROM students
WHERE YEAR(date_of_birth) = '1990-%';


 2. Selezionare tutti i corsi che valgono più di 10 crediti (479)
SELECT *
FROM courses
WHERE cfu > 10;

 3. Selezionare tutti gli studenti che hanno più di 30 anni



 4. Selezionare tutti i corsi del primo semestre del primo anno di un qualsiasi corso di
 laurea (286)
 SELECT *
 FROM courses
 WHERE year = 1 AND period = 'I semestre'



 5. Selezionare tutti gli appelli d'esame che avvengono nel pomeriggio (dopo le 14) del
 20/06/2020 (21)

 6. Selezionare tutti i corsi di laurea magistrale (38)
 SELECT *
FROM degrees
WHERE level = 'magistrale';

 7. Da quanti dipartimenti è composta l'università? (12)
SELECT COUNT(*)
FROM departments;

 8. Quanti sono gli insegnanti che non hanno un numero di telefono? (50)
 SELECT COUNT(*)
 FROM teachers
 WHERE phone IS NULL;
